root,asset,asset_class,feature,horizon_vol_bars,horizon,n,beta_bps_per_full_ofi,nw_tstat,r2,corr,hit_rate
6B,British Pound,FX,spread,3,next_3_vol_bars,134,0.5478151777739386,0.05920827541975733,5.879426286148348e-05,0.007667741705444211,0.5
6B,British Pound,FX,low,6,next_6_vol_bars,131,-8.309831811448685,-0.3115335628728113,0.0025510328655775627,-0.050507750549568575,0.4198473282442748
6B,British Pound,FX,high,6,next_6_vol_bars,131,8.832255682693464,0.8458026326032605,0.004107227727000784,0.0640876565884636,0.549618320610687
6B,British Pound,FX,spread,6,next_6_vol_bars,131,7.768399030837137,0.5920262007309476,0.0059973253932452675,0.07744240048736392,0.5725190839694656
6B,British Pound,FX,low,12,next_12_vol_bars,125,11.87902521281321,0.3856101585789504,0.0023660273947604393,0.04864182762561976,0.456
6B,British Pound,FX,high,12,next_12_vol_bars,125,-9.592501562281948,-0.5460648546342867,0.0021537952754908662,-0.04640899994064559,0.456
6B,British Pound,FX,spread,12,next_12_vol_bars,125,-9.527808446570948,-0.5849872520482424,0.004036989124010071,-0.06353730497912397,0.48
6C,Canadian Dollar,FX,low,0,same_vol_bar,154,10.03472445178192,3.891427312835177,0.053123252409851496,0.23048482034583434,0.5844155844155844
6C,Canadian Dollar,FX,high,0,same_vol_bar,155,12.659258193688324,6.257378950147526,0.14707781930463548,0.38350726108463096,0.6064516129032258
6C,Canadian Dollar,FX,spread,0,same_vol_bar,155,4.915201664902387,2.3526776219963788,0.03127039778905183,0.17683437954496212,0.5032258064516129
6C,Canadian Dollar,FX,low,1,next_1_vol_bar,153,-2.383450950588309,-0.7478547933327905,0.0028433103769658352,-0.05332270039078896,0.46405228758169936
6C,Canadian Dollar,FX,high,1,next_1_vol_bar,154,0.1291017556031551,0.060883842200627786,1.54871840973847e-05,0.0039353759791892476,0.44805194805194803
6C,Canadian Dollar,FX,spread,1,next_1_vol_bar,154,1.0289017327153294,0.4750860523727738,0.0013508272663083076,0.03675360208616883,0.5
6C,Canadian Dollar,FX,low,3,next_3_vol_bars,151,-8.644560509467064,-1.5027333799740323,0.01232377430586451,-0.11101249616986643,0.48344370860927155
6C,Canadian Dollar,FX,high,3,next_3_vol_bars,152,-0.8998521105938679,-0.22548992334130885,0.00025855963828680384,-0.016079789746359124,0.4605263157894737
6C,Canadian Dollar,FX,spread,3,next_3_vol_bars,152,2.592348486621085,0.6899413870060137,0.0029158221906721016,0.05399835359223478,0.5263157894736842
6C,Canadian Dollar,FX,low,6,next_6_vol_bars,148,-15.299041980889001,-1.6285454963621202,0.015966628821855844,-0.12635912638925478,0.4391891891891892
6C,Canadian Dollar,FX,high,6,next_6_vol_bars,149,-2.205586883839566,-0.3146818127006597,0.0006519326651277524,-0.025532972117005014,0.47651006711409394
6C,Canadian Dollar,FX,spread,6,next_6_vol_bars,149,4.011215694418823,0.5439042787695377,0.002996245896513039,0.05473797490328846,0.4966442953020134
6C,Canadian Dollar,FX,low,12,next_12_vol_bars,142,-5.1140728233467545,-0.325197051324127,0.0006381106416136761,-0.025260851957403976,0.5422535211267606
6C,Canadian Dollar,FX,high,12,next_12_vol_bars,143,-2.840074771721955,-0.25912731114341286,0.0003854433529892898,-0.01963271130000738,0.46153846153846156
6C,Canadian Dollar,FX,spread,12,next_12_vol_bars,143,-0.21119203281807614,-0.01825894023162506,2.975113166825416e-06,-0.0017248516361813657,0.44755244755244755
6A,Australian Dollar,FX,low,0,same_vol_bar,141,38.676552872491676,4.606745177504023,0.14275729551993588,0.37783236430980327,0.624113475177305
6A,Australian Dollar,FX,high,0,same_vol_bar,142,28.965736397640544,5.537660343700001,0.11600355055179701,0.3405929396681569,0.5845070422535211
6A,Australian Dollar,FX,spread,0,same_vol_bar,143,1.4426652055612403,0.34836507092927854,0.0004945988430091752,0.022239578301066935,0.5384615384615384
6A,Australian Dollar,FX,low,1,next_1_vol_bar,140,0.14164485423804143,0.016664069295609908,1.868186029319041e-06,0.0013668160188678223,0.4714285714285714
6A,Australian Dollar,FX,high,1,next_1_vol_bar,141,-1.5555919216604974,-0.2108744822672,0.00033267214964660674,-0.01823930233443008,0.475177304964539
6A,Australian Dollar,FX,spread,1,next_1_vol_bar,142,-0.9605358538578177,-0.15178683892758174,0.00021862838967556808,-0.014786087706886856,0.4647887323943662
6A,Australian Dollar,FX,low,3,next_3_vol_bars,138,12.063558932558117,0.7243267492368248,0.0047439597842324766,0.06887640948998842,0.5362318840579711
6A,Australian Dollar,FX,high,3,next_3_vol_bars,139,-8.999104125095249,-0.6529171169125985,0.0039759832979463505,-0.06305539864235549,0.4892086330935252
6A,Australian Dollar,FX,spread,3,next_3_vol_bars,140,-9.86970395933429,-0.8295921826585968,0.008230871095596615,-0.09072414835972038,0.4142857142857143
6A,Australian Dollar,FX,low,6,next_6_vol_bars,135,27.215803796627533,0.8913747356976255,0.011118978804126378,0.10544656847961635,0.5703703703703704
6A,Australian Dollar,FX,high,6,next_6_vol_bars,136,-16.84378932060116,-0.7566062379941938,0.005790765415349952,-0.07609707888841698,0.49264705882352944
6A,Australian Dollar,FX,spread,6,next_6_vol_bars,137,-20.958981013356013,-0.9612996628721497,0.015537674944765989,-0.1246502103679163,0.46715328467153283
6A,Australian Dollar,FX,low,12,next_12_vol_bars,129,23.112727701245554,0.39467604275684887,0.0032000834385028654,0.056569279989256316,0.4806201550387597
6A,Australian Dollar,FX,high,12,next_12_vol_bars,130,-22.88445045379695,-0.7464375649904971,0.004293961573072713,-0.06552832649375953,0.5307692307692308
6A,Australian Dollar,FX,spread,12,next_12_vol_bars,131,-23.080704328996504,-0.6178707175322627,0.007522689918767145,-0.08673344175557142,0.5038167938931297
6N,New Zealand Dollar,FX,low,0,same_vol_bar,141,15.109169744131641,1.8847414520302508,0.02232732895986711,0.14942332133862854,0.5602836879432624
6N,New Zealand Dollar,FX,high,0,same_vol_bar,144,14.28735144974565,3.119774708008756,0.05943667097851513,0.24379637195519338,0.5972222222222222
6N,New Zealand Dollar,FX,spread,0,same_vol_bar,144,9.716984942976834,1.9098019331002758,0.026374868195205514,0.16240341189521026,0.5555555555555556
6N,New Zealand Dollar,FX,low,1,next_1_vol_bar,140,-11.018881199998768,-1.3449901413798704,0.012486225040694632,-0.11174177840313039,0.44285714285714284
6N,New Zealand Dollar,FX,high,1,next_1_vol_bar,143,-1.3754200146355156,-0.317066640742902,0.0005506189395830807,-0.02346527092498898,0.5384615384615384
6N,New Zealand Dollar,FX,spread,1,next_1_vol_bar,143,2.297782763885955,0.4855905799459042,0.0014737705985220506,0.038389719958890976,0.4825174825174825
6N,New Zealand Dollar,FX,low,3,next_3_vol_bars,138,-26.134528238013516,-1.9368084231874942,0.020806999910217727,-0.14424631679948585,0.427536231884058
6N,New Zealand Dollar,FX,high,3,next_3_vol_bars,141,-1.4739953077187635,-0.2166323063806427,0.00019622021067489115,-0.014007862459161104,0.49645390070921985
6N,New Zealand Dollar,FX,spread,3,next_3_vol_bars,141,7.355414449214415,0.8878521845158147,0.004686992484765451,0.06846161322058715,0.5319148936170213
6N,New Zealand Dollar,FX,low,6,next_6_vol_bars,135,-52.56212274688862,-2.121656877976737,0.035652309477152366,-0.18881819159485744,0.4148148148148148
6N,New Zealand Dollar,FX,high,6,next_6_vol_bars,138,-14.564627135843901,-1.2000853868454548,0.008042410017666035,-0.0896794849319833,0.45652173913043476
6N,New Zealand Dollar,FX,spread,6,next_6_vol_bars,138,2.6694546606420246,0.19630784294395376,0.0002609589245572419,0.01615422311833796,0.5
6N,New Zealand Dollar,FX,low,12,next_12_vol_bars,129,-94.75918186072629,-2.725221293982888,0.049130038122988884,-0.22165296777392574,0.34108527131782945
6N,New Zealand Dollar,FX,high,12,next_12_vol_bars,132,-21.50139343659241,-1.2914590261842185,0.007165864708755354,-0.08465143063620097,0.4318181818181818
6N,New Zealand Dollar,FX,spread,12,next_12_vol_bars,132,10.954496082554144,0.4614254595529097,0.001781410987908849,0.04220676471738709,0.5075757575757576
6S,Swiss Franc,FX,low,0,same_vol_bar,151,14.134053025038384,2.059800034311913,0.017095063667427857,0.13074809240454613,0.5629139072847682
6S,Swiss Franc,FX,high,0,same_vol_bar,150,19.360309162425544,4.687205063422251,0.16735451696965065,0.4090898641736929,0.6333333333333333
6S,Swiss Franc,FX,spread,0,same_vol_bar,151,13.744839824010276,3.36668602659943,0.10218139739548737,0.31965825094229494,0.6291390728476821
6S,Swiss Franc,FX,low,1,next_1_vol_bar,150,-5.42895978530057,-0.6437872675087976,0.002477586466812176,-0.049775360036991165,0.47333333333333333
6S,Swiss Franc,FX,high,1,next_1_vol_bar,149,-0.2889854794489525,-0.09941142313872862,3.658868696065909e-05,-0.0060488583187639,0.4966442953020134
6S,Swiss Franc,FX,spread,1,next_1_vol_bar,150,0.638529201445216,0.21690703176355647,0.0002116540821017754,0.014548336059548814,0.5133333333333333
6S,Swiss Franc,FX,low,3,next_3_vol_bars,148,9.037799038706058,0.6487903320358074,0.0027319506105105695,0.05226806492028026,0.44594594594594594
6S,Swiss Franc,FX,high,3,next_3_vol_bars,147,7.124324988292406,1.1224469766197058,0.008782651710251832,0.09371580288431595,0.5374149659863946
6S,Swiss Franc,FX,spread,3,next_3_vol_bars,148,4.49664763548258,0.8660710209127981,0.00417153814532234,0.06458744572532849,0.581081081081081
6S,Swiss Franc,FX,low,6,next_6_vol_bars,145,6.813214441605622,0.29823195689344656,0.0006564927208791982,0.02562211390341329,0.4827586206896552
6S,Swiss Franc,FX,high,6,next_6_vol_bars,144,7.334410543329671,0.8054294873439056,0.003977726795311276,0.06306922225072469,0.5625
6S,Swiss Franc,FX,spread,6,next_6_vol_bars,145,5.07581957990917,0.6327909590147301,0.0022575209678665775,0.047513376725578226,0.5448275862068965
6S,Swiss Franc,FX,low,12,next_12_vol_bars,139,33.51237784480963,0.842982637144668,0.006634676619526103,0.08145352429162304,0.4892086330935252
6S,Swiss Franc,FX,high,12,next_12_vol_bars,138,21.15146905007076,1.5505352181031782,0.014063072967456125,0.1185878280746215,0.5144927536231884
6S,Swiss Franc,FX,spread,12,next_12_vol_bars,139,12.476125629189061,1.029627010868337,0.005734372224681872,0.07572563782948062,0.49640287769784175
6M,Mexican Peso,FX,low,0,same_vol_bar,131,10.2564342050399,3.813443932175658,0.07988250016333887,0.28263492382106414,0.549618320610687
6M,Mexican Peso,FX,high,0,same_vol_bar,132,12.061837233268385,3.8572467734914846,0.06658805994728223,0.25804662359209796,0.5757575757575758
6M,Mexican Peso,FX,spread,0,same_vol_bar,132,-1.404104041214283,-0.6698267387822511,0.0031356296683715534,-0.055996693369978555,0.4696969696969697
6M,Mexican Peso,FX,low,1,next_1_vol_bar,130,1.7491088186742552,0.5325998790719191,0.0022382275671670726,0.04730990981989804,0.4846153846153846
6M,Mexican Peso,FX,high,1,next_1_vol_bar,131,-2.6032754879648294,-0.6913930821160734,0.0030953376055105064,-0.055635758335001374,0.4732824427480916
6M,Mexican Peso,FX,spread,1,next_1_vol_bar,131,-1.5658776447006841,-0.740655315652584,0.00386324018827644,-0.06215496913583521,0.4351145038167939
6M,Mexican Peso,FX,low,3,next_3_vol_bars,129,6.666719656679882,1.1517409623006707,0.010424997516603307,0.10210287712206387,0.4728682170542636
6M,Mexican Peso,FX,high,3,next_3_vol_bars,129,0.5287939326066572,0.061364130503584545,4.099742189300759e-05,0.006402922917933327,0.5658914728682171
6M,Mexican Peso,FX,spread,3,next_3_vol_bars,129,-2.9396038668986333,-0.6801077800374495,0.004368860269302166,-0.06609735448035846,0.5038759689922481
6M,Mexican Peso,FX,low,6,next_6_vol_bars,126,11.009631465894055,1.1321384575188729,0.014615546113165845,0.12089477289430521,0.5317460317460317
6M,Mexican Peso,FX,high,6,next_6_vol_bars,126,-10.799600347602757,-1.1761743863087841,0.009003556899453535,-0.09488707445934576,0.46825396825396826
6M,Mexican Peso,FX,spread,6,next_6_vol_bars,126,-8.183889383835918,-1.3876400558747137,0.01768716228112366,-0.13299309110297342,0.4365079365079365
6M,Mexican Peso,FX,low,12,next_12_vol_bars,120,24.171546886822462,1.4227543929428037,0.028406873800982058,0.16854338848196376,0.6
6M,Mexican Peso,FX,high,12,next_12_vol_bars,120,-19.43793787987563,-1.0719249603790355,0.012193457215393111,-0.11042398840556873,0.425
6M,Mexican Peso,FX,spread,12,next_12_vol_bars,120,-16.379857130074168,-1.430182052659614,0.029525044941621115,-0.17182853354906216,0.39166666666666666
6L,Brazilian Real,FX,low,0,same_vol_bar,132,30.747179032303038,4.790056560166174,0.08874951446924617,0.2979085672974953,0.5227272727272727
6L,Brazilian Real,FX,high,0,same_vol_bar,136,24.73957705115326,4.899058087886059,0.139959773857128,0.3741119803710223,0.6102941176470589
6L,Brazilian Real,FX,spread,0,same_vol_bar,136,12.729363355019373,2.3885437118201005,0.03579570100463636,0.18919751849492203,0.5661764705882353
6L,Brazilian Real,FX,low,1,next_1_vol_bar,131,-15.926977105322775,-1.69810804276553,0.023876519515489303,-0.15452028836204432,0.45038167938931295
6L,Brazilian Real,FX,high,1,next_1_vol_bar,135,-1.1131933729428656,-0.2601452117293317,0.0002836580760988694,-0.01684215176569948,0.5037037037037037
6L,Brazilian Real,FX,spread,1,next_1_vol_bar,135,5.412085756570178,1.0312494988947867,0.00646877223704978,0.0804286779516465,0.5037037037037037
6L,Brazilian Real,FX,low,3,next_3_vol_bars,129,0.06851594039827093,0.0036836180942377496,1.7309824873468216e-07,0.00041605077653662266,0.5038759689922481
6L,Brazilian Real,FX,high,3,next_3_vol_bars,133,6.107362793956211,0.7741128814468012,0.0033903105071273476,0.05822637295184307,0.46616541353383456
6L,Brazilian Real,FX,spread,3,next_3_vol_bars,133,6.242896938550574,0.9687041206212983,0.003431127322925609,0.05857582541395023,0.5037593984962406
6L,Brazilian Real,FX,low,6,next_6_vol_bars,126,10.816712760375507,0.3984773820468139,0.0018974508612948915,0.043559738994798106,0.5714285714285714
6L,Brazilian Real,FX,high,6,next_6_vol_bars,130,27.653413090232263,1.9080049054112842,0.02986992676037481,0.17282918376355,0.6153846153846154
6L,Brazilian Real,FX,spread,6,next_6_vol_bars,130,24.42032979202189,2.210296145445914,0.022161845579479866,0.1488685513447347,0.6
6L,Brazilian Real,FX,low,12,next_12_vol_bars,120,21.48835092155292,0.5267962441930784,0.0029475762843976794,0.054291585760572685,0.525
6L,Brazilian Real,FX,high,12,next_12_vol_bars,124,33.512950947888555,1.2687580388290562,0.017126354177362857,0.1308676972264852,0.6048387096774194
6L,Brazilian Real,FX,spread,12,next_12_vol_bars,124,25.179387381685302,1.210860690825297,0.009499226287062346,0.09746397430365031,0.5967741935483871
CNH,Offshore Renminbi,FX,low,0,same_vol_bar,64,0.9098659514469769,0.8039504638367898,0.009507123569323706,0.09750447973977283,0.5
CNH,Offshore Renminbi,FX,high,0,same_vol_bar,66,1.4140212443159506,1.4567237222837834,0.026607396340692646,0.16311773766421797,0.4696969696969697
CNH,Offshore Renminbi,FX,spread,0,same_vol_bar,67,0.5338565214891743,0.9482380576879806,0.006624134843919438,0.08138878819542276,0.5373134328358209
CNH,Offshore Renminbi,FX,low,1,next_1_vol_bar,64,2.665363338682894,2.4003510755646973,0.07926453587216342,0.2815395813596438,0.640625
CNH,Offshore Renminbi,FX,high,1,next_1_vol_bar,65,1.723475819524652,2.313516147052251,0.04082592319710743,0.20205425805240368,0.47692307692307695
CNH,Offshore Renminbi,FX,spread,1,next_1_vol_bar,66,-0.3729911991986249,-0.7075958460907567,0.0031147816308224607,-0.05581022872934921,0.4090909090909091
CNH,Offshore Renminbi,FX,low,3,next_3_vol_bars,62,2.885801416354803,0.9599453771414178,0.02578977691458373,0.16059195781415614,0.5161290322580645
CNH,Offshore Renminbi,FX,high,3,next_3_vol_bars,63,1.9806348319420797,1.2044015873614855,0.014318679678198887,0.11966068559973542,0.47619047619047616
CNH,Offshore Renminbi,FX,spread,3,next_3_vol_bars,64,-0.3491332572809768,-0.21408198790715272,0.0007420231945569622,-0.027240102689911352,0.484375
CNH,Offshore Renminbi,FX,low,6,next_6_vol_bars,59,6.103026272963269,1.309639849074175,0.04368374449765278,0.20900656568072853,0.5932203389830508
CNH,Offshore Renminbi,FX,high,6,next_6_vol_bars,60,4.442602229976531,1.7096189498308485,0.02651899117781764,0.1628465264530314,0.48333333333333334
CNH,Offshore Renminbi,FX,spread,6,next_6_vol_bars,61,-0.6546823147740679,-0.266010312952214,0.0009511846984542327,-0.030841282373700096,0.47540983606557374
CNH,Offshore Renminbi,FX,low,12,next_12_vol_bars,53,6.463091877813543,0.9906091994895104,0.015715456946028716,0.12536130561711964,0.5094339622641509
CNH,Offshore Renminbi,FX,high,12,next_12_vol_bars,54,0.949718437534197,0.20788671458323138,0.00037083934934944995,0.019257189549604564,0.48148148148148145
CNH,Offshore Renminbi,FX,spread,12,next_12_vol_bars,56,-2.963885755443651,-0.7180417495184643,0.006853116101759649,-0.08278354970499463,0.5
6Z,South African Rand,FX,low,0,same_vol_bar,84,2.352242675421819,0.23458853298538068,0.0006591292900249845,0.02567351339464323,0.5476190476190477
6Z,South African Rand,FX,high,0,same_vol_bar,88,9.839334588119511,1.8051868733970382,0.029304442477256054,0.1711854038090168,0.5795454545454546
6Z,South African Rand,FX,spread,0,same_vol_bar,88,5.7544968462109845,1.383071242965608,0.015521653151932435,0.12458592678120868,0.5681818181818182
6Z,South African Rand,FX,low,1,next_1_vol_bar,83,-8.911060079681876,-1.2054457103702776,0.009345886167777762,-0.09667412356870575,0.4819277108433735
6Z,South African Rand,FX,high,1,next_1_vol_bar,87,5.032230049448148,0.9164161502208059,0.0076150919907881365,0.08726449444526867,0.4827586206896552
6Z,South African Rand,FX,spread,1,next_1_vol_bar,87,5.433410758255887,1.3854421768745644,0.013804271224130527,0.11749157937542103,0.40229885057471265
6Z,South African Rand,FX,low,3,next_3_vol_bars,81,8.66648976380142,0.4108417499027958,0.003200957729937115,0.056577007078291684,0.49382716049382713
6Z,South African Rand,FX,high,3,next_3_vol_bars,85,2.927993534230865,0.26094294160229026,0.0009541349890860307,0.03088907556217927,0.4470588235294118
6Z,South African Rand,FX,spread,3,next_3_vol_bars,85,-0.3020487913205016,-0.03296827718304433,1.5683243878239495e-05,-0.003960207554911119,0.4117647058823529
6Z,South African Rand,FX,low,6,next_6_vol_bars,78,-6.456791024574363,-0.21731004398790654,0.0007037969959582391,-0.02652917254567122,0.5384615384615384
6Z,South African Rand,FX,high,6,next_6_vol_bars,82,17.209702215667313,0.9688098337221406,0.013281571574992657,0.11524570089592377,0.5365853658536586
6Z,South African Rand,FX,spread,6,next_6_vol_bars,82,12.80453764179549,0.8498488389311998,0.011285281136426573,0.10623220385752416,0.5121951219512195
6Z,South African Rand,FX,low,12,next_12_vol_bars,72,-35.66603494330092,-0.7374339368617404,0.008678500760970542,-0.09315847122495384,0.5
6Z,South African Rand,FX,high,12,next_12_vol_bars,76,4.018234560365226,0.11777098287789667,0.0002796806223170911,0.01672365457419624,0.4868421052631579
6Z,South African Rand,FX,spread,12,next_12_vol_bars,76,10.870718005046339,0.46724239136357665,0.0031495622535873125,0.05612096091111944,0.4868421052631579
CL,WTI Crude Oil,Energy,low,0,same_vol_bar,144,409.4196046486288,2.4723926269564283,0.051918974014154684,0.227857354531634,0.5625
CL,WTI Crude Oil,Energy,high,0,same_vol_bar,145,528.9885478273042,7.6841563854627335,0.33310034443037806,0.5771484596101577,0.6344827586206897
CL,WTI Crude Oil,Energy,spread,0,same_vol_bar,145,421.0211057793352,6.390717785268958,0.2123644000823215,0.4608301206326703,0.6137931034482759
CL,WTI Crude Oil,Energy,low,1,next_1_vol_bar,143,1.403774165836756,0.011177794282604975,5.700542159425837e-07,0.0007550193478747816,0.46153846153846156
CL,WTI Crude Oil,Energy,high,1,next_1_vol_bar,144,-38.897108074640734,-0.49646558937955204,0.0017964019526971464,-0.04238398226567705,0.5069444444444444
CL,WTI Crude Oil,Energy,spread,1,next_1_vol_bar,144,-39.79268732812781,-0.45505326039812405,0.0018456751720535847,-0.042961321814553644,0.5
CL,WTI Crude Oil,Energy,low,3,next_3_vol_bars,141,122.11385461911942,0.4454712413688522,0.0016595840981763477,0.04073799330080548,0.475177304964539
CL,WTI Crude Oil,Energy,high,3,next_3_vol_bars,142,-193.82742280865986,-1.8667760312382458,0.017768293195142504,-0.1332977614033422,0.5140845070422535
CL,WTI Crude Oil,Energy,spread,3,next_3_vol_bars,142,-233.26390367252844,-2.016489564265605,0.024473819433508903,-0.15644110531925065,0.5140845070422535
CL,WTI Crude Oil,Energy,low,6,next_6_vol_bars,138,-362.8234769521449,-1.483310945154938,0.010252632935344397,-0.101255285962483,0.47101449275362317
CL,WTI Crude Oil,Energy,high,6,next_6_vol_bars,139,-321.4025110023509,-3.131919243099183,0.034089028533342725,-0.18463214382480267,0.5251798561151079
CL,WTI Crude Oil,Energy,spread,6,next_6_vol_bars,139,-249.38640525340026,-1.982013668069041,0.01944401824747377,-0.139441809538867,0.5251798561151079
CL,WTI Crude Oil,Energy,low,12,next_12_vol_bars,132,-311.04936132908136,-1.1500382812166057,0.0046263931012635595,-0.06801759405671076,0.5
CL,WTI Crude Oil,Energy,high,12,next_12_vol_bars,133,-394.68384569448955,-2.241387723986792,0.0312815964312515,-0.17686604092151614,0.5112781954887218
CL,WTI Crude Oil,Energy,spread,12,next_12_vol_bars,133,-328.56021505068344,-1.7772217689623526,0.021154096734629757,-0.14544447990429127,0.5338345864661654
BZ,Brent Crude Oil,Energy,low,0,same_vol_bar,141,224.93652082359992,3.2327180586102373,0.047265331443800296,0.21740591400373663,0.5319148936170213
BZ,Brent Crude Oil,Energy,high,0,same_vol_bar,141,132.83278228172566,3.601089910840063,0.08105847224588991,0.2847076961479788,0.5602836879432624
BZ,Brent Crude Oil,Energy,spread,0,same_vol_bar,142,83.39818657245294,2.432250321130285,0.033327977545780096,0.18255951781756047,0.5352112676056338
BZ,Brent Crude Oil,Energy,low,1,next_1_vol_bar,140,148.85745327175215,1.367036518117693,0.018847630751602673,0.1372866736125639,0.5142857142857142
BZ,Brent Crude Oil,Energy,high,1,next_1_vol_bar,140,-58.99239151140057,-1.588958349169854,0.015700871958348794,-0.12530312030571655,0.44285714285714284
BZ,Brent Crude Oil,Energy,spread,1,next_1_vol_bar,141,-87.53495984475785,-2.5058254285192056,0.034297561763592,-0.18519600903796954,0.41843971631205673
BZ,Brent Crude Oil,Energy,low,3,next_3_vol_bars,138,299.7899708440211,1.7119166432867012,0.03431402897199587,0.18524046256689222,0.5217391304347826
BZ,Brent Crude Oil,Energy,high,3,next_3_vol_bars,138,-70.31143805337398,-1.4302772385241573,0.010388669111710325,-0.10192482088142443,0.427536231884058
BZ,Brent Crude Oil,Energy,spread,3,next_3_vol_bars,139,-127.65697061876256,-2.531802487242101,0.03235289153027887,-0.17986909553972527,0.4172661870503597
BZ,Brent Crude Oil,Energy,low,6,next_6_vol_bars,135,227.718648907052,1.3191485202247206,0.013451890615037487,0.1159822857812248,0.5185185185185185
BZ,Brent Crude Oil,Energy,high,6,next_6_vol_bars,135,-66.93869132695657,-1.2342636371883142,0.005809867178165007,-0.07622248472836,0.4740740740740741
BZ,Brent Crude Oil,Energy,spread,6,next_6_vol_bars,136,-111.33125886612505,-1.870048683132388,0.01565239346264402,-0.12510952586691387,0.4485294117647059
BZ,Brent Crude Oil,Energy,low,12,next_12_vol_bars,129,339.6083092031368,1.4127902279813633,0.01836354477337765,0.13551215728995572,0.5736434108527132
BZ,Brent Crude Oil,Energy,high,12,next_12_vol_bars,129,58.902951773165306,0.7188334369399498,0.0028624874720268867,0.05350221931870333,0.4806201550387597
BZ,Brent Crude Oil,Energy,spread,12,next_12_vol_bars,130,-7.031555154919917,-0.07426171040480345,3.8402716148300264e-05,-0.00619699250833363,0.43846153846153846
